"Original System";"Title";"Year";"Publisher";"Developer";"Europe";"US";"Japan"
NA;"Girls Life: Fashion Addict";"2009";"Ubisoft Entertainment";"Lexis Numérique, Virtual Toys";"";"";"x"
NA;"Girls Life: Jewellery Style";"2009";"Ubisoft Entertainment";"1st Playable Productions";"";"";"x"
NA;"Girls Life: MakeOver";"2009";"Ubisoft Entertainment";"Ubisoft Sofia";"";"";"x"
NA;"Glacier 2";"2009";"Zoo Digital Publishing";"Unknown";"x";"";"x"
NA;"Go Diego Go! Great Dinosaur Rescue";"2009";"2K Games";"Black Lantern Studios";"";"";"x"
NA;"Go Play Circus Star";"2009";"Majesco";"Unknown";"x";"";"x"
NA;"Go Play City Sports";"2009";"Majesco";"Digital Embryo";"x";"";"x"
NA;"Goosebumps Horrorland";"2009";"Majesco";"Gusto Games";"";"";"x"
NA;"Goosebumps: HorrorLand";"2009";"Majesco Entertainment";"Gusto Games";"";"";"x"
NA;"Grand Slam Tennis";"2009";"Electronic Arts";"EA Canada";"";"";"x"
NA;"Grey's Anatomy: The Video Game";"2009";"Ubisoft";"Longtail Studios";"";"";"x"
NA;"Gripskids: Deutsch";"2009";"dtp young entertainment";"Engine Software";"";"";"x"
NA;"Gripskids: Mathematik";"2009";"dtp young entertainment";"Engine Software";"";"";"x"
NA;"Gripskids: Sachkunde";"2009";"dtp young entertainment";"Engine Software";"";"";"x"
NA;"Groovin' Blocks";"2009";"Zoo Digital Publishing";"Empty Clip Studios";"x";"";"x"
NA;"Das große Tagesschau Quiz";"2009";"dtp Entertainment";"Cranberry Production";"";"x";"x"
NA;"Grundschule 1.-4. Klasse: Fit fürs Gymnasium";"2009";"Franzis";"syncRage, Bitengine";"";"x";"x"
NA;"The Guild DS";"2009";"RTL Playtainment";"Independent Arts Software";"";"x";"x"
NA;"Guitar Hero on Tour + Guitar Hero on Tour: Decades";"2009";"Activision";"";"";"";"x"
NA;"Guitar Hero: Greatest Hits";"2009";"Activision";"Unknown";"";"";"x"
NA;"Guitar Hero: Van Halen";"2009";"Activision";"Unknown";"";"";"x"
NA;"Hannah Montana: The Movie";"2009";"Disney Interactive Studios";"N-Space";"";"";"x"
NA;"Hanuman: Boy Warrior";"2009";"Sony";"Unknown";"x";"x";"x"
NA;"The Hardy Boys: The Hidden Theft";"2009";"The Adventure Company";"Xpec Entertainment";"";"";"x"
NA;"Harvest Fishing";"2009";"Rising Star Games";"TOSE Co.";"";"";"x"
NA;"Harvest Moon: Tree of Tranquility";"2009";"Rising Star Games";"Marvelous";"";"";"x"
NA;"Hasbro Family Game Night: Vol. 2";"2009";"Electronic Arts";"EA Bright Light";"";"";"x"
NA;"Hexe Lilli entdeckt Europa";"2009";"Rondomedia";"Caipirinha Games";"";"x";"x"
NA;"Home Designer";"2009";"dtp young entertainment";"Lexis Numérique";"";"x";"x"
NA;"Horrible Histories: Ruthless Romans";"2009";"Slitherine Software";"Virtual Identity";"";"x";"x"
NA;"Hot Wheels: Battle Force 5";"2009";"Activision";"Sidhe Interactive";"";"";"x"
NA;"Hotel Deluxe";"2009";"dtp young entertainment, Mindscape";"Exozet Games";"";"x";"x"
NA;"Hotel for Dogs";"2009";"505 Games";"FarSight Studios";"";"";"x"
NA;"The House of the Dead: Overkill";"2009";"Sega";"Headstrong Games";"";"";"x"
NA;"Hunting Challenge";"2009";"Neko Entertainment";"Exkee";"";"x";"x"
NA;"Hysteria Hospital: Emergency Ward";"2009";"Oxygen Games";"Gameinvest";"";"";"x"
NA;"I did it Mum! Doll's House";"2009";"505 Games";"GameSauce";"";"";"x"
NA;"I did it Mum! Spelling";"2009";"505 Games";"Puzzle.tv";"";"";"x"
NA;"I Wanna Be a Popstar";"2009";"Tivola";"Overplay";"";"";"x"
NA;"I'm a Celebrity: Get Me Out of Here!";"2009";"Mindscape";"Smack Down Productions";"";"x";"x"
NA;"iCarly";"2009";"Activision";"Blitz Games";"";"";"x"
NA;"IKOU: Intelligenztrainer für Kids";"2009";"HMH Interactive";"Scheimann & Team";"";"x";"x"
NA;"Imagine: Fashion Idol";"2009";"Ubisoft";"Virtual Toys";"";"";"x"
NA;"Imagine: Rescue Vet";"2009";"Ubisoft Entertainment";"Lexis Numérique, Virtual Toys";"";"";"x"
NA;"Imagine: Wildlife Keeper";"2009";"Ubisoft Entertainment";"Magic Pockets";"";"";"x"
NA;"Les Incollables: CP";"2009";"Mindscape";"Kaolink";"";"x";"x"
NA;"El Internado: Laguna Negra";"2009";"v.2 Play";"Artefacts Studio";"";"x";"x"
NA;"International Athletics";"2009";"Ghostlight";"The Code Monkeys";"";"x";"x"
NA;"Intervilles: Le Jeu Officiel";"2009";"Mindscape";"Smack Down Productions";"";"x";"x"
NA;"It's My Birthday!";"2009";"2K Games";"Cat Daddy Games";"";"";"x"
NA;"Jacqueline Wilson's Tracy Beaker: The Game";"2009";"P2 Games";"Asylum Entertainment";"";"x";"x"
NA;"Jambo! Safari: Ranger Adventure";"2009";"Sega";"Sega";"";"";"x"
NA;"James Cameron's Avatar: The Game";"2009";"Ubisoft";"Ubisoft Montreal";"";"";"x"
NA;"James Cameron's Avatar: The Game";"2009";"Ubisoft Entertainment";"Ubisoft Montréal";"";"";"x"
NA;"Jelly Belly: Ballistic Beans!";"2009";"Zoo Digital Publishing";"Blue Monkey Studios";"";"";"x"
NA;"JigAPix: Pets";"2009";"Zushi";"Frame Studios Interactive";"";"";"x"
NA;"JigAPix: Wild World";"2009";"Zushi";"Frame Studios Interactive";"";"";"x"
NA;"JigAPix: Wonderful World";"2009";"Zushi";"Frame Studios Interactive";"";"";"x"
NA;"Jillian Michaels' Fitness Ultimatum";"2009";"Deep Silver";"3G Studios";"";"";"x"
NA;"Job Island: Hard Working People";"2009";"Hudson Soft";"Hudson Soft";"";"";"x"
NA;"JU-ON: The Grudge";"2009";"Rising Star Games";"FeelPlus";"";"";"x"
NA;"JumpStart: Escape From Adventure Island";"2009";"Knowledge Adventure";"Knowledge Adventure";"x";"";"x"
NA;"JumpStart: Pet Rescue";"2009";"Knowledge Adventure";"Knowledge Adventure";"x";"";"x"
NA;"Jurassic: The Hunted";"2009";"Activision";"Cauldron";"x";"";"x"
NA;"Just Dance";"2009";"Ubisoft";"Ubisoft Paris";"";"";"x"
NA;"Kalle Kunskap: 4-7 Ar Vuotta";"2009";"Nordic Softsales";"Prelusion Games";"";"";"x"
NA;"Kamen Rider Dragon Knight";"2009";"D3 Publisher";"Eighting";"x";"";"x"
NA;"Keltis";"2009";"USM";"Sixteen Tons Entertainment";"";"x";"x"
NA;"Kid Paddle: Lost in the Game";"2009";"Atari";"Mistic Software";"";"x";"x"
NA;"Kid Paddle: Lost in the Game";"2009";"Atari";"Mistic Software";"";"x";"x"
NA;"King of Pool";"2009";"Nordcurrent";"Ivolgamus";"";"x";"x"
NA;"Kirikou et les bêtes sauvages";"2009";"Atari";"BiP Games";"";"x";"x"
NA;"Klonoa";"2009";"Namco";"Paon Corporation";"";"";"x"
NA;"Knigge: Spielend zum guten Benehmen";"2009";"Playtainment";"Bright Future";"";"x";"x"
NA;"Knockout Party";"2009";"Ubisoft";"Hydravision Entertainment";"";"";"x"
NA;"Koh-Lanta: Survie dans la jungle!";"2009";"Mindscape";"Smack Down Productions";"";"x";"x"
NA;"Konzentration und Aufmerksamkeit: 1.-4. Klasse: 2010";"2009";"Franzis";"syncRage, Bitengine";"";"x";"x"
NA;"Die Krone des Midas";"2009";"SevenOne Intermedia";"Independent Arts Software";"";"x";"x"
NA;"The Legend of Zelda: Spirit Tracks";"2009";"Nintendo";"Nintendo Entertainment Analysis & Development Software Development Department Group No. 3";"";"";"x"
NA;"The Legendary Starfy";"2009";"Nintendo";"TOSE Co.";"";"";"x"
NA;"LEGO Rock Band";"2009";"Warner Bros Interactive Entertainment";"Traveller's Tales";"";"";"x"
NA;"LEGO Rockband";"2009";"Warner Bros. Games";"Backbone Entertainment";"";"";"x"
NA;"Lernerfolg Grundschule: Deutsch: Klasse 1-4";"2009";"Tivola";"The Web Production";"";"x";"x"
NA;"Lernerfolg Grundschule: Mathematik: Intensiv: Klasse 1-4";"2009";"Tivola";"The Web Production";"";"x";"x"
NA;"Lernerfolg Vorschule: Capt'n Sharky";"2009";"Tivola";"The Web Production";"";"x";"x"
NA;"Let's Party!";"2009";"Konami";"Konami";"";"";"x"
NA;"Let's Play Flight Attendant";"2009";"Deep Silver";"ZigZag Island";"";"";"x"
NA;"Let's Play Journalists";"2009";"Deep Silver";"ZigZag Island";"";"x";"x"
NA;"Let's Tap";"2009";"Sega";"Prope";"";"";"x"
NA;"Little King's Story";"2009";"Rising Star Games";"Cing";"";"";"x"
NA;"Little League World Series Baseball";"2009";"Activision";"Now Production";"";"";"x"
NA;"Little League World Series Baseball 2009";"2009";"Activision";"Now Production";"x";"";"x"
NA;"Little Wingels";"2009";"dtp young entertainment";"Kritzelkratz 3000";"";"x";"x"
NA;"Littlest Pet Shop Friends";"2009";"Electronic Arts";"EA Salt Lake";"";"";"x"
NA;"Love is ... in Bloom: The Flower Shop Garden";"2009";"Zushi";"Elephant Games";"";"x";"x"
NA;"Love is... ...in Bloom: The Flower Shop Garden";"2009";"Zoo Digital Publishing";"Elephant Games";"";"x";"x"
NA;"Lovely Lisa";"2009";"Tomy";"DreamFactoy";"";"";"x"
NA;"Luminous Arc 2: Limited Edition";"2009";"Rising Star Games";"Imageepoch";"";"";"x"
NA;"Lunnis";"2009";"505 Games";"Legend Studios";"";"x";"x"
NA;"M&M's Beach Party";"2009";"Zoo Digital Publishing";"Digital Embryo";"x";"";"x"
NA;"Mad Bodies";"2009";"Force Design";"Force Design";"";"";"x"
NA;"Mad Dog McCree: Gunslinger Pack";"2009";"Majesco";"Digital Leisure";"";"";"x"
NA;"Mad Tracks";"2009";"Neko Entertainment";"Load Inc";"";"x";"x"
NA;"Madagascar Kartz";"2009";"Activision";"Sidhe Interactive";"";"";"x"
NA;"Madden NFL 10";"2009";"Electronic Arts";"EA Tiburon";"";"";"x"
NA;"MadWorld";"2009";"Sega";"Platinum Games";"";"";"x"
NA;"Maestro! Jump in Music";"2009";"Neko Entertainment";"Pastagames";"";"x";"x"
NA;"Mahjong Party Pack";"2009";"White Park Bay Software";"Webfoot Technologies";"";"x";"x"
NA;"MähJongg DS";"2009";"Deep Silver";"Zone 2 Media";"";"x";"x"
NA;"Major Minor's Majestic March";"2009";"Majesco";"NanaOn-Sha";"";"";"x"
NA;"Marbles! Balance Challenge";"2009";"Hudson Soft";"Hudson Soft";"";"";"x"
NA;"Margot's Bepuzzled!";"2009";"Zushi";"Puzzle.tv";"";"x";"x"
NA;"Mario & Luigi: Bowser's Inside Story";"2009";"Nintendo";"AlphaDream";"";"";"x"
NA;"Mario & Sonic at the Olympic Winter Games";"2009";"Sega";"Sega";"";"";"x"
NA;"Marvel Super Hero Squad";"2009";"THQ";"Halfbrick Studios";"";"";"x"
NA;"Mathematik: 1.-4. Klasse: Fit fürs Gymnasium";"2009";"Franzis";"syncRage";"";"x";"x"
NA;"Medical and Engineering Joint Entrance Quiz";"2009";"Sony";"Candella Software";"x";"x";"x"
NA;"Medieval Games";"2009";"Vir2l Studios";"N-Fusion Interactive";"";"";"x"
NA;"Mein eigener Tierbaby-Zoo";"2009";"Tivola";"Nurogames";"";"";"x"
NA;"Mein Englisch Coach: Englisch für Anfänger: Level 1";"2009";"Ubisoft Entertainment";"Sensory Sweep Studios";"";"x";"x"
NA;"Mein Traumjob: Kinderärztin";"2009";"Tivola";"Aruba Games";"";"x";"x"
NA;"Meine Tierklinik: Babys";"2009";"Deep Silver, BrainGame";"Smack Down Productions";"";"x";"x"
NA;"Meine Tierpension: Tapsige Tierbabys";"2009";"dtp young entertainment";"Independent Arts Software";"";"";"x"
NA;"Mensch ärgere Dich nicht";"2009";"Kiddinx";"Rainfire Entertainment";"";"x";"x"
NA;"Méthode Boscher: La Journée des Tout Petits";"2009";"Atari";"Gimagin, MIG";"";"x";"x"
NA;"Metroid Prime Trilogy";"2009";"Nintendo";"Retro Studios";"";"";"x"
NA;"Millennium Championship Paintball 2009";"2009";"Activision";"Magic Wand Productions";"";"";"x"
NA;"Mind Your Language: Apprends le français!";"2009";"v.2 Play";"Spiral House";"";"x";"x"
NA;"Mini Ninjas";"2009";"Eidos";"IO Interactive";"";"";"x"
NA;"Minon: Everyday Hero";"2009";"Nordcurrent";"Red Entertainment";"";"";"x"
NA;"Mon Ami le Panda et les animaux du zoo";"2009";"505 Games";"Frontline Studios";"";"";"x"
NA;"Mon Premier Bescherelle";"2009";"Atari";"Mobile Interactions Group";"";"x";"x"
NA;"Monkey Mischief! 20 Games";"2009";"Activision";"Ivolgamus";"";"";"x"
NA;"Monster 4x4: Stunt Racer";"2009";"Ubisoft";"Ubisoft Reflections";"";"";"x"
NA;"Monster Mayhem: Build and Battle";"2009";"Crave Entertainment";"Brain Toys";"x";"";"x"
NA;"Moto Racer DS";"2009";"Nobilis";"Artefacts Studio";"";"";"x"
NA;"MotoGP";"2009";"Capcom";"Milestone";"";"";"x"
NA;"Mots Croisés";"2009";"White Park Bay Software";"Grandslam Entertainments";"";"x";"x"
NA;"Mots Croisés";"2009";"Neko Entertainment";"Sanuk Games";"";"x";"x"
NA;"Mots Croisés (Télé 7 Jeux...)";"2009";"White Park Bay Software";"Slam! Software, Ocean Media";"";"x";"x"
NA;"Mountain Sports";"2009";"Activision";"Sproing Interactive Media";"";"";"x"
NA;"The Munchables";"2009";"Namco";"Now Production";"";"";"x"
NA;"Muramasa: The Demon Blade";"2009";"Rising Star Games";"Vanillaware";"";"";"x"
NA;"Mushroom Men: The Spore Wars";"2009";"SouthPeak Games";"Red Fly Studio";"";"";"x"
NA;"Musiic Party: Rock the House";"2009";"dtp Entertainment";"Independent Arts Software";"";"x";"x"
NA;"My Animal Centre";"2009";"Brain Game";"Brain Game";"";"x";"x"
NA;"My Baby 2: My Baby Grew Up";"2009";"Nobilis";"Dancing Dot Studio";"";"";"x"
NA;"My Boyfriend: Verliebt in einen Star";"2009";"dtp young entertainment";"Exozet Games";"";"x";"x"
NA;"My Fitness Coach: Cardio Workout";"2009";"Ubisoft";"Rocket Company";"";"";"x"
NA;"My Fitness Coach: Get in Shape";"2009";"Ubisoft";"Ubisoft Barcelona";"";"";"x"
NA;"My Horse Club: On the Trail of the Mysterious Appaloosa";"2009";"Mindscape";"Mimesis Republic";"";"x";"x"
NA;"MyHorseClub: On the Trail of the Mysterious Appaloosa";"2009";"Mindscape";"Visual Impact Productions";"";"x";"x"
NA;"MySims Agents";"2009";"Electronic Arts";"Electronic Arts";"";"";"x"
NA;"MySims Party";"2009";"Electronic Arts";"EA Redwood Shores";"";"";"x"
NA;"MySims Racing";"2009";"Electronic Arts";"EA Redwood Shores";"";"";"x"
NA;"Nadia: Megafunland";"2009";"Atari";"Dream On Studio";"";"x";"x"
NA;"Nandas Island";"2009";"Phenomedia";"Visual Imagination Software Games";"";"";"x"
NA;"Naruto: Clash of Ninja Revolution 2: European Version";"2009";"Tomy";"Eighting";"";"";"x"
NA;"NASCAR Kart Racing";"2009";"Electronic Arts";"Unknown";"x";"";"x"
NA;"Nathan Entrainement 6e";"2009";"Mindscape";"Mindscape";"";"x";"x"
NA;"Nathan Entrainement CE1";"2009";"Mindscape";"Mindscape";"";"x";"x"
NA;"Nathan Entrainement CE2";"2009";"Mindscape";"Mindscape";"";"x";"x"
NA;"Nathan Entrainement CM1";"2009";"Mindscape";"Mindscape";"";"x";"x"
NA;"Nathan Entrainement CM2";"2009";"Mindscape";"Mindscape";"";"x";"x"
NA;"Need for Speed: Nitro";"2009";"Electronic Arts";"EA Montreal";"";"";"x"
NA;"Need for Speed: Nitro";"2009";"Electronic Arts";"Firebrand Games";"";"";"x"
NA;"Neighbours from Hell";"2009";"JoWood";"Shanghai ArtCoding";"";"x";"x"
NA;"Neopets Puzzle Adventure";"2009";"Capcom";"Infinite Interactive";"";"";"x"
NA;"Nerf: N-Strike";"2009";"Electronic Arts";"EA Redwood Shores";"";"";"x"
NA;"Nerf: N-Strike Elite";"2009";"Electronic Arts";"Unknown";"x";"";"x"
NA;"New Super Mario Bros. Wii";"2009";"Nintendo";"Nintendo";"";"";"x"
NA;"New U: Fitness First: Personal Trainer";"2009";"Ubisoft";"Lightning Fish Games";"";"";"x"
NA;"NHL 2K10";"2009";"2K Games";"Visual Concepts";"";"";"x"
NA;"Night at the Museum 2: The Video Game";"2009";"Majesco";"Pipeworks Software";"";"";"x"
NA;"Ninja Captains";"2009";"Nordcurrent";"Nordcurrent";"";"x";"x"
NA;"North American Hunting Extravaganza";"2009";"Zushi, Funbox Media";"Arcade Moon";"";"";"x"
NA;"NRL Mascot Mania";"2009";"HES, TruBlu Games";"Wicked Witch Software";"";"x";"x"
NA;"Nutrition Matters";"2009";"505 Games";"Devil's Details";"";"x";"x"
NA;"One Piece Unlimited Cruise 1: Treasure Beneath the Waves";"2009";"Bandai";"Ganbarion";"";"x";"x"
NA;"One Piece Unlimited Cruise 2: Awakening of a Hero";"2009";"Bandai";"Ganbarion";"";"x";"x"
NA;"Onechanbara: Bikini Zombie Slayers";"2009";"D3 Publisher";"Tamsoft";"";"";"x"
NA;"Oster Doppel-Pack: 2 Spiele in einem Ei: Viva Piñata DS + Zoo Tycoon 2 DS";"2009";"THQ";"";"";"x";"x"
NA;"Overlord: Dark Legend";"2009";"Codemasters";"Climax Group";"";"";"x"
NA;"Pacific Liberator";"2009";"Zoo Digital Publishing";"Team6 Game Studios";"x";"";"x"
NA;"Pass Your Driving Theory Test: 2008/09 Edition";"2009";"GSP";"Uacari";"";"x";"x"
NA;"Passeport du CE1 au CE2";"2009";"emme";"Sanuk Games";"";"x";"x"
NA;"Passeport du CE2 au CM1";"2009";"emme";"Sanuk Games";"";"x";"x"
NA;"Passeport du CM1 au CM2";"2009";"emme";"Sanuk Games";"";"x";"x"
NA;"Passeport du CM2 à la 6eme";"2009";"emme";"Sanuk Games";"";"x";"x"
NA;"Passeport du CP au CE1";"2009";"emme";"Sanuk Games";"";"x";"x"
NA;"Paws & Claws: Pet Vet";"2009";"THQ";"Unknown";"x";"";"x"
NA;"PDC World Championship Darts 2009";"2009";"Oxygen Games";"Rebellion";"";"x";"x"
NA;"Pékin Express: La route de l'himalaya";"2009";"Mindscape";"Studio Le Caillou";"";"x";"x"
NA;"Pékin Express: La Route des Dragons";"2009";"Mindscape";"Yullaby";"";"x";"x"
NA;"Peppa Pig: The Game";"2009";"Pinnacle Entertainment";"Asylum Entertainment";"";"x";"x"
NA;"Peppa Pig: The Game";"2009";"Pinnacle";"Asylum Entertainment";"";"x";"x"
NA;"Personal Trainer DS for Men";"2009";"Games Campus Cologne";"Catnip Studios";"";"";"x"
NA;"Personal Trainer DS for Women";"2009";"Games Campus Cologne";"Catnip Studios";"";"";"x"
NA;"Pétanque Pro";"2009";"Big Ben Interactive";"Mere Mortals";"";"x";"x"
NA;"Petz: Cuccioli alla moda";"2009";"Ubisoft Entertainment";"Powerhead Games";"";"";"x"
NA;"Petz: Dog Superstar";"2009";"Ubisoft Entertainment";"Ubisoft Nagoya";"";"";"x"
NA;"Petz: Monkey Madness";"2009";"Ubisoft";"Y's K";"";"";"x"
NA;"Petz: My Kitten Family";"2009";"Ubisoft Entertainment";"Digital Kids";"";"";"x"
NA;"Petz: Pony Club";"2009";"Ubisoft Entertainment";"HotGen";"";"";"x"
NA;"Pferd & Pony: Mein Gestüt: Ein Leben für die Pferde";"2009";"dtp young entertainment";"Independent Arts Software";"";"x";"x"
NA;"Pirates vs Ninjas Dodgeball";"2009";"SouthPeak Games";"Blazing Lizard";"";"";"x"
NA;"Pirates: Hunt for Blackbeard's Booty";"2009";"Activision";"Mad Monkey Studio";"";"";"x"
NA;"Pixeline og Drommespejlet";"2009";"Krea Medie";"Progressive Media";"";"x";"x"
NA;"Pixeline Skolehjælp: Dansk: Kaos i Kommakoebing";"2009";"Krea Medie";"Progressive Media";"";"x";"x"
NA;"Pixeline Skolehjælp: Matematik: Tager Over Talstrup";"2009";"Krea Medie";"Progressive Media";"";"x";"x"
NA;"Pixeline: Magi i Pixieland";"2009";"Krea Medie";"Out House";"";"x";"x"
NA;"Planet 51: The Game";"2009";"Sega";"Pyro Studios";"";"";"x"
NA;"Planet 51: The Game";"2009";"Sega";"Firebrand Games";"";"";"x"
NA;"Play the World";"2009";"Tivola";"Nurogames";"";"";"x"
NA;"Playmobil Knight: Hero of the Kingdom";"2009";"HMH Interactive";"Morgen Studios";"";"";"x"
NA;"Plus belle la vie 2: Le mystérieux passé de Vincent";"2009";"Mindscape";"C4M";"";"x";"x"
NA;"Polar Rampage";"2009";"Phoenix Games";"CyberPlanet Interactive";"";"x";"x"
NA;"Pony Friends 2";"2009";"Eidos";"Tantalus Media";"";"";"x"
NA;"Pony Friends 2";"2009";"Eidos";"Tantalus";"";"";"x"
NA;"Pool Hall Pro";"2009";"Playlogic";"Icon Games";"";"";"x"
NA;"Pop Town";"2009";"505 Games";"HuneX";"";"x";"x"
NA;"Postman Pat: Special Delivery Service";"2009";"GSP";"Uacari";"";"x";"x"
NA;"PowerQuiz: Die Sport-Edition";"2009";"HMH Interactive";"Radon Labs";"";"x";"x"
NA;"Press Your Luck: 2010 Edition";"2009";"Ubisoft";"Ludia";"x";"";"x"
NA;"The Price is Right: 2010 Edition";"2009";"Ubisoft";"Ludia";"x";"";"x"
NA;"Prinzessin Lillifee: Meine liebsten Freunde";"2009";"Tivola";"Independent Arts Software";"";"x";"x"
NA;"Punch-Out!!";"2009";"Nintendo";"Next Level Games";"";"";"x"
NA;"Purr Pals";"2009";"Deep Silver";"Brain Toys";"";"";"x"
NA;"Puzzle Challenge: Crosswords and More!";"2009";"Crave Entertainment";"Supersonic Software";"x";"";"x"
NA;"Puzzle City";"2009";"Rondomedia";"TechFront";"";"";"x"
NA;"Puzzle Kingdoms";"2009";"Zushi";"Infinite Interactive";"";"";"x"
NA;"Puzzle: Blumen & Muster";"2009";"Tivola";"Kritzelkratz 3000";"";"x";"x"
NA;"Puzzle: Prinzessin Lillifee";"2009";"Tivola";"Kritzelkratz 3000";"";"x";"x"
NA;"Puzzle: Sightseeing";"2009";"Tivola";"Kritzelkratz 3000";"";"x";"x"
NA;"Puzzle: Tierbabys";"2009";"Tivola";"Kritzelkratz 3000";"";"x";"x"
NA;"Puzzle: Underwater";"2009";"Tivola";"Kritzelkratz 3000";"";"x";"x"
NA;"Question pour un Champion";"2009";"Mindscape";"Sanuk Games";"";"x";"x"
NA;"Rabbids Go Home";"2009";"Ubisoft";"Ubisoft Montpellier";"";"";"x"
NA;"Rabbids Go Home";"2009";"Ubisoft Entertainment";"Ubisoft Montpellier";"";"";"x"
NA;"Rapala: We Fish";"2009";"Activision";"FUN Labs";"";"";"x"
NA;"Ready 2 Rumble Revolution";"2009";"Atari";"AKI Corporation";"";"";"x"
NA;"Ready Steady Cook: The Game";"2009";"Mindscape";"Sanuk Games";"";"x";"x"
NA;"Recettes de Cuisine avec Cyril Lignac";"2009";"Mindscape";"Mindscape";"";"x";"x"
NA;"Resident Evil: The Darkside Chronicles";"2009";"Capcom";"Cavia";"";"";"x"
NA;"Rock Revolution";"2009";"Konami";"HB Studios";"";"x";"x"
NA;"Rogue Trooper: Quartz Zone Massacre";"2009";"Reef Entertainment";"Rebellion";"";"";"x"
NA;"Roogoo: Twisted Towers";"2009";"SouthPeak Games";"SpiderMonk Entertainment";"x";"";"x"
NA;"Runaway: The Dream of the Turtle";"2009";"Focus Home Interactive";"93 Games Studio";"";"x";"x"
NA;"Rygar: The Battle of Argus";"2009";"Rising Star Games";"Tecmo";"";"";"x"
NA;"Safecracker: The Ultimate Puzzle Adventure";"2009";"The Adventure Company";"Kheops Studio";"";"";"x"
NA;"Saint";"2009";"UFO Interactive";"Opera House";"x";"";"x"
NA;"Mon Salon de beauté";"2009";"505 Games";"Mayhem Games";"";"";"x"
NA;"Scene It? Bright Lights! Big Screen!";"2009";"Warner Bros Interactive Entertainment";"Artificial Mind and Movement";"";"";"x"
NA;"Der Schatz der Delfine";"2009";"Tivola";"Crenetic";"";"x";"x"
NA;"Science Papa";"2009";"Activision";"Mad Monkey Studio";"";"";"x"
NA;"Secret Files 2: Puritas Cordis";"2009";"Deep Silver";"Keen Games";"";"x";"x"
NA;"Secret Story: Le Jeu Officiel de l'Emission";"2009";"Anuman";"Anuman Interactive, Playsoft Games";"";"x";"x"
NA;"Shaun White Snowboarding: World Stage";"2009";"Ubisoft";"Ubisoft Montreal";"";"";"x"
NA;"Shin chan: Contra los Plastas!";"2009";"505 Games";"Inti Creates";"";"x";"x"
NA;"Silke: Pixelines Lillesoster: Honsefodder og Gulerodder";"2009";"Krea Medie";"Progressive Media";"";"x";"x"
NA;"SimAnimals";"2009";"Electronic Arts";"Electronic Arts";"";"";"x"
NA;"SimAnimals: Africa";"2009";"Electronic Arts";"The Sims Studio";"";"";"x"
