"Original System";"Title";"Year";"Publisher";"Developer";"Europe";"US";"Japan"
"SonyPlayStation";"The X-Files";NA;"Sony";"Hyperbole";1;1;0
"SonyPlayStation";"Xena: Warrior Princess";NA;"Electronic Arts";"Unknown";1;1;0
"SonyPlayStation";"YoYo's Puzzle Park";NA;"JVC";"Irem";1;0;0
"NintendoGameBoyColor";"Zebco Fishing";NA;"Vatical Entertainment";"Unknown";0;1;0
"SonyPlayStation";"007 Racing";NA;"EA Games";"Eutechnyx";1;1;0
"SonyPlayStation";"007: The World is Not Enough";NA;"EA Games";"Black Ops";1;1;0
"SonyPlayStation";"102 Dalmatians (Disney's): Puppies to the Rescue";NA;"Eidos";"Crystal Dynamics";1;1;0
"NintendoGameBoyColor";"3-D Ultra Pinball: Thrillride";NA;"Sierra";"Unknown";0;1;0
"SegaDreamcast";"4 Wheel Thunder";NA;"Midway Games";"Kalisto Entertainment";1;1;0
"NintendoGameBoyColor";"4x4 World Trophy";NA;"Infogrames";"Xantera";1;1;0
"SonyPlayStation";"4x4 World Trophy";NA;"Infogrames";"Infogrames";1;1;0
"SonyPlayStation";"Ace Combat 3: Electrosphere";NA;"Sony";"Namco";1;1;0
"SonyPlayStation";"Action Bass";NA;"Take 2 Interactive";"Vingt-et-un";1;1;0
"SonyPlayStation";"Action Man: Destruction X";NA;"Hasbro Interactive";"Blitz Games";1;0;0
"SonyPlayStation";"Action Man: Mission Xtreme";NA;"Hasbro Interactive";"Interactive Studios";1;1;0
"NintendoGameBoyColor";"Adventures of Elmo in Grouchland";NA;"Ubi Soft Entertainment";"Bonsai Interactive Corporation";1;1;0
"SegaDreamcast";"AeroWings 2: Airstrike";NA;"Crave Entertainment";"CRI";1;1;0
"SonyPlayStation";"Aladdin in Nasira's Revenge (Disney's)";NA;"Sony";"Argonaut";1;1;0
"SonyPlayStation";"Alex Ferguson's Player Manager 2001";NA;"3DO";"Anco";1;0;0
"SonyPlayStation";"Alien: Resurrection";NA;"Electronic Arts";"Argonaut";1;1;0
"NintendoGameBoyColor";"All Star Tennis 2000";NA;"Ubi Soft Entertainment";"Smart Dog";1;0;0
"SonyPlayStation";"All Star Tennis 2000";NA;"Ubi Soft";"Aqua Pacific";1;0;0
"Nintendo64";"All-Star Baseball 2001";NA;"Acclaim";"Unknown";0;1;0
"NintendoGameBoyColor";"All-Star Baseball 2001";NA;"Acclaim";"Unknown";0;1;0
"SonyPlayStation";"Alundra 2";NA;"Activision";"Matrix";1;1;0
"BandaiWonderSwanColor";"Another Heaven: Memory of Those Days";NA;"Omega Micott";"Omega Micott";0;0;1
"SegaDreamcast";"Aqua GT";NA;"Take 2 Interactive";"East Point Software";1;0;0
"NintendoGameBoyColor";"Armada: F/X Racers";NA;"Metro3D";"Unknown";0;1;0
"SonyPlayStation";"Army Men 3D";NA;"3DO";"3DO";1;1;0
"SonyPlayStation";"Army Men: Air Attack";NA;"3DO";"3DO";1;1;0
"SonyPlayStation";"Army Men: Air Attack 2";NA;"3DO";"3DO";1;1;0
"SonyPlayStation";"Army Men: Land, Sea, Air";NA;"3DO";"3DO";1;1;0
"SonyPlayStation";"Army Men: Operation Meltdown";NA;"3DO";"3DO";1;1;0
"NintendoGameBoyColor";"Arthur's Absolutely Fun Day";NA;"Mattel";"Unknown";0;1;0
"NintendoGameBoyColor";"Asterix & Obelix Take on Caesar";NA;"Cryo Interactive";"Cryo Interactive";1;0;0
"SonyPlayStation";"Asterix & Obelix Take on Caesar";NA;"Cryo Interactive";"Tek 5";1;0;0
"SonyPlayStation";"ATV: Quad Power Racing";NA;"Acclaim";"Climax";1;1;0
"NintendoGameBoyColor";"Babe and Friends";NA;"Crave Entertainment";"Aqua Pacific";1;1;0
"NintendoGameBoyColor";"Backgammon";NA;"JVC";"Altron";1;0;0
"SonyPlayStation";"Ballistic";NA;"THQ";"Mitchell";1;1;0
"SegaDreamcast";"Bangai-O";NA;"Swing! Entert@inment Media";"Treasure";1;1;0
"SonyPlayStation";"Barbie Super Sports";NA;"Sony";"RuneCraft";1;1;0
"NintendoGameBoyColor";"Barbie: Magic Genie Adventure";NA;"Mattel";"Unknown";0;1;0
"SonyPlayStation";"Batman of the Future: Return of the Joker";NA;"Ubi Soft";"Kemco";1;1;0
"AtariJaguar";"BattleSphere";NA;"Scatologic";"4Play";1;1;0
"SonyPlayStation";"BattleTanx: Global Assault";NA;"3DO";"3DO";1;1;0
"Nintendo64";"Battlezone: Rise of the Black Dogs";NA;"Crave Entertainment";"Unknown";0;1;0
"SonyPlayStation";"Beach Volleyball";NA;"Infogrames";"Carapace";1;1;0
"SonyPlayStation";"Beatmania";NA;"Konami";"Konami";1;0;0
"Nintendo64";"Big Mountain 2000";NA;"SouthPeak";"Unknown";0;1;0
"SonyPlayStation";"Bishi Bashi Special";NA;"Konami";"Konami";1;0;0
"SonyPlayStation";"Blade";NA;"Activision";"Hammerhead";1;1;0
"SonyPlayStation";"Blaster Master: Blasting Again";NA;"Sunsoft";"Sunsoft";1;1;0
"NintendoGameBoyColor";"Blaster Master: Enemy Below";NA;"Sunsoft";"Sunsoft";1;1;0
"SonyPlayStation";"Bob the Builder: Can We Fix It?";NA;"BBC Games";"Steel Monkeys";1;1;0
"Nintendo64";"Bomberman 64: The Second Attack!";NA;"Vatical";"Unknown";0;1;0
"SonyPlayStation";"Bomberman Fantasy Race";NA;"Virgin Interactive";"Hudson";1;1;0
"NintendoGameBoyColor";"Bomberman Max: Blue Champion";NA;"Vatical Entertainment";"Unknown";0;1;0
"NintendoGameBoyColor";"Bomberman Max: Red Challenger";NA;"Vatical Entertainment";"Unknown";0;1;0
"SonyPlayStation";"The Bombing Islands";NA;"Kemco";"Kemco";1;1;0
"SonyPlayStation";"Break Out";NA;"Atari";"Supersonic";1;1;0
"SonyPlayStation";"Brunswick Circuit Pro Bowling 2";NA;"THQ";"Adrenaline";1;1;0
"SonyPlayStation";"Bugs Bunny & Taz: Time Busters";NA;"Infogrames";"Artificial Mind & Movement";1;1;0
"SonyPlayStation";"Caesars Palace 2000";NA;"Interplay";"RuneCraft";1;1;0
"SegaDreamcast";"Capcom vs. SNK";NA;"Capcom";"Capcom Production Studio 1";1;1;0
"SonyPlayStation";"Casper: Friends Around the World";NA;"TDK";"Realtime Associates";1;1;0
"SonyPlayStation";"Catan: Die Erste Insel";NA;"Ravensburger";"Similis";1;0;0
"SonyPlayStation";"Championship Bass";NA;"Electronic Arts";"Electronic Arts";1;1;0
"SonyPlayStation";"Chaos Break";NA;"EON";"EON";1;0;0
"SonyPlayStation";"Chase the Express";NA;"Sony";"Sony";1;1;0
"SonyPlayStation";"Chicken Run";NA;"Eidos";"Blitz Games";1;1;0
"BandaiWonderSwan";"Cho Aniki: Otoko no Tamafuda";NA;"Bandai";"Masaya, C.P. Brain";0;0;1
"SonyPlayStation";"Chris Kamara's Street Soccer";NA;"Midas Games";"Pixelstorm";1;0;0
"SegaDreamcast";"ChuChu Rocket!";NA;"Sega";"Sonic Team";1;1;0
"SonyPlayStation";"Colin McRae Rally 2.0";NA;"Codemasters";"Codemasters";1;1;0
"SonyPlayStation";"Colony Wars: Red Sun";NA;"Psygnosis";"Psygnosis";1;1;0
"SonyPlayStation";"Cool Boarders 4";NA;"Sony";"Idol Minds";1;1;0
"SNKNeoGeoPocketColor";"Cool Boarders Pocket";NA;"SNK";"UEP Systems";1;0;0
"SonyPlayStation";"Crash Bash";NA;"Sony";"Eurocom";1;1;0
"SegaDreamcast";"Crazy Taxi";NA;"Sega";"AM3";1;1;0
"SonyPlayStation";"Cricket 2000";NA;"Electronic Arts";"Electronic Arts";1;0;0
"SonyPlayStation";"Crisis Beat";NA;"Studio 3";"Studio 3";1;0;0
"Nintendo64";"Cruis'n Exotica";NA;"Midway";"Unknown";0;1;0
"SonyPlayStation";"Crusaders of Might and Magic";NA;"3DO";"3DO";1;1;0
"NintendoGameBoyColor";"Crystalis";NA;"Nintendo";"Unknown";0;1;0
"SonyPlayStation";"The Dalmatians";NA;"Midas Games";"TRS";1;0;0
"SonyPlayStation";"Danger Girl";NA;"THQ";"N-Space";1;1;0
"SonyPlayStation";"Dave Mirra Freestyle BMX";NA;"Acclaim";"Z-Axis";1;1;0
"SegaDreamcast";"Dead or Alive 2";NA;"Acclaim Entertainment";"Tecmo Team Ninja";1;1;0
"SegaDreamcast";"Deadly Skies";NA;"Konami";"KCE Yokohama";1;1;0
"SegaDreamcast";"Deep Fighter";NA;"Ubi Soft Entertainment";"Criterion Studios";1;1;0
"SonyPlayStation";"Destruction Derby Raw";NA;"Sony";"Studio 3";1;1;0
"SonyPlayStation";"Detective Barbie: The Mystery Cruise";NA;"Vivendi";"RuneCraft";1;1;0
"SonyPlayStation";"Die Hard Trilogy 2: Viva Las Vegas";NA;"Fox Interactive";"N-Space";1;1;0
"BandaiWonderSwanColor";"Digimon Adventure 02: D1 Tamers";NA;"Bandai";"Sims";0;0;1
"BandaiWonderSwan";"Digimon Adventure 02: Digital Partner";NA;"Bandai";"Tom Create";0;0;1
"BandaiWonderSwan";"Digimon Adventure 02: Tag Tamers";NA;"Bandai";"Sims";0;0;1
"BandaiWonderSwan";"Digimon Adventure: Cathode Tamer";NA;"Bandai";"Sims";0;0;1
"SonyPlayStation";"Dino Crisis 2";NA;"Capcom";"Capcom";1;1;0
"SonyPlayStation";"Discworld Noir";NA;"GT Interactive";"Teeny Weeny Games";1;0;0
"BandaiWonderSwan";"Dokodemo Hamster";NA;"Interbec";"Interbec";0;0;1
"BandaiWonderSwanColor";"Dokodemo Hamster 3: O Dekake Saffron";NA;"Interbec";"Interbec";0;0;1
"SonyPlayStation";"Dracula: The Resurrection";NA;"Microids";"Unknown";1;1;0
"NintendoGameBoyColor";"Dragon Dance";NA;"Crave";"Unknown";0;1;0
"SonyPlayStation";"Dragon Valor";NA;"Sony";"Namco";1;1;0
"NintendoGameBoyColor";"Dragon Warrior I & II";NA;"Enix";"Unknown";0;1;0
"SegaDreamcast";"Dragonriders: Chronicles of Pern";NA;"Ubi Soft Entertainment";"Ubi Studios UK";1;1;0
"SegaDreamcast";"Dragons Blood";NA;"Interplay Entertainment";"Treyarch Invention";1;1;0
"SonyPlayStation";"Driver";NA;"GT Interactive";"Reflections";1;1;0
"SonyPlayStation";"Driver 2: Back on the Streets";NA;"Infogrames";"Reflections";1;1;0
"SonyPlayStation";"The Dukes of Hazzard: Racing For Home";NA;"SouthPeak";"Unknown";1;1;0
"SNKNeoGeoPocketColor";"Dynamite Slugger";NA;"SNK";"ADK";1;0;0
"SonyPlayStation";"Eagle One: Harrier Attack";NA;"Infogrames";"Glass Ghost";1;1;0
"SegaDreamcast";"Ecco The Dolphin: Defender of the Future";NA;"Sega";"Appaloosa Interactive";1;1;0
"SonyPlayStation";"ECW: Anarchy Rulz";NA;"Acclaim";"Acclaim";1;1;0
"SonyPlayStation";"ECW: Hardcore Revolution";NA;"Acclaim";"Acclaim";1;1;0
"SonyPlayStation";"Ehrgeiz: God Bless the Ring";NA;"Squaresoft";"Squaresoft";1;1;0
"SegaDreamcast";"ESPN International Track & Field";NA;"Konami";"KCEO";1;1;0
"SonyPlayStation";"Eternal Eyes";NA;"Sunsoft";"Tam Tam";1;1;0
"SonyPlayStation";"Everybody's Golf 2";NA;"Sony";"Clap Hanz";1;1;0
"SNKNeoGeoPocketColor";"Evolution: Enternal Dungeons";NA;"SNK";"ESP";1;0;0
"SegaDreamcast";"Evolution: The World of Sacred Device";NA;"Ubi Soft Entertainment";"Sting";1;1;0
"SonyPlayStation";"Extreme 500";NA;"THQ";"Ascaron";1;0;0
"SonyPlayStation";"The F.A. Premier League Football Manager 2001";NA;"Electronic Arts";"Electronic Arts";1;0;0
"SonyPlayStation";"The F.A. Premier League Stars 2001";NA;"Electronic Arts";"Electronic Arts";1;0;0
"SonyPlayStation";"F1 2000";NA;"Electronic Arts";"Electronic Arts";1;1;0
"SegaDreamcast";"F1 World Grand Prix II for Dreamcast";NA;"Video System";"Video System";1;0;0
"SegaDreamcast";"F355 Challenge: Passione Rossa";NA;"Acclaim Entertainment";"AM2";1;1;0
"SNKNeoGeoPocketColor";"Faselei!";NA;"SNK";"Sacnoth";1;0;0
"BandaiWonderSwanColor";"Final Fantasy";NA;"Squaresoft";"TOSE";0;0;1
"BandaiWonderSwan";"Final Lap 2000";NA;"Bandai";"Namco, Soft Machine";0;0;1
"BandaiWonderSwan";"Fire Pro Wrestling for WonderSwan";NA;"Naxat";"Human Entertainment";0;0;1
"SonyPlayStation";"Fisherman's Bait 2: Big Ol' Bass";NA;"Konami";"Konami";1;1;0
"BandaiWonderSwan";"Fishing Freaks: Bass Rise for WonderSwan";NA;"Interbec";"Interbec";0;0;1
"BandaiWonderSwanColor";"Flash Koibito-Kun";NA;"Kobunsha, Kappa Games";"Koto";0;0;1
"SonyPlayStation";"The Flintstones: Bedrock Bowling";NA;"SouthPeak";"Adrenalin";1;1;0
"NintendoGameBoyColor";"Force 21";NA;"Red Storm Entertainment";"Unknown";0;1;0
"SonyPlayStation";"Formula Nippon";NA;"EON";"EON";1;0;0
"NintendoGameBoyColor";"Formula One 2000";NA;"Taniko";"Unknown";0;1;0
"SonyPlayStation";"Freestyle Motocross: McGrath vs. Pastrana";NA;"Acclaim";"Z-Axis";1;1;0
"NintendoGameBoyColor";"Frogger 2";NA;"Majesco";"Unknown";0;1;0
"SonyPlayStation";"Frogger 2: Swampy's Revenge";NA;"Hasbro Interactive";"Supersonic";1;1;0
"BandaiWonderSwan";"From TV Animation: One Piece: Mezase Kaizoku Ou";NA;"Bandai";"Bandai";0;0;1
"SonyPlayStation";"Front Mission 3";NA;"Squaresoft";"Squaresoft";1;1;0
"SegaDreamcast";"Fur Fighters";NA;"Acclaim Entertainment";"Bizarre Creations";1;1;0
"SonyPlayStation";"Galaga: Destination Earth";NA;"Hasbro Interactive";"King of the Jungle";1;1;0
"NintendoGameBoyColor";"Galaga: Destination Earth";NA;"Majesco";"Unknown";0;1;0
"SonyPlayStation";"Galerians";NA;"Crave Entertainment";"ASCII";1;1;0
"SNKNeoGeoPocketColor";"Gals' Fighters";NA;"SNK";"SNK";1;1;0
"SonyPlayStation";"Ghoul Panic";NA;"Sony";"Namco";1;0;0
"SegaDreamcast";"Giga Wing";NA;"Virgin Interactive Entertainment";"Capcom";1;1;0
"NintendoGameBoyColor";"Godzilla: The Series";NA;"Crave Entertainment";"Crawfish Interactive";1;1;0
"SonyPlayStation";"Gold and Glory: The Road to El Dorado";NA;"LSP";"Revolution Software";1;1;0
"SonyPlayStation";"Goldie";NA;"Midas Games";"TRS";1;0;0
"BandaiWonderSwan";"Gomoku Narabe & Reversi Toryumon";NA;"Sammy";"Sammy";0;0;1
"SonyPlayStation";"Gran Turismo 2: The Real Driving Simulator";NA;"Sony";"Polyphony Digital";1;1;0
"SonyPlayStation";"The Grinch";NA;"Konami";"Artificial Mind & Movement";1;1;0
"SonyPlayStation";"Grind Session";NA;"Sony";"Shaba";1;1;0
"SonyPlayStation";"Grudge Warriors";NA;"Take 2 Interactive";"Tempest";1;1;0
"SonyPlayStation";"Guilty Gear";NA;"Studio 3";"Unknown";1;1;0
"BandaiWonderSwanColor";"Gunpey EX";NA;"Bandai";"TOSE";0;0;1
"SonyPlayStation";"Gute Zeiten Schlechte Zeiten: Quiz";NA;"Software 2000";"Software 2000";1;0;0
"SonyPlayStation";"Gute Zeiten Schlechte Zeiten: Vol. 2";NA;"Software 2000";"Software 2000";1;0;0
"SonyPlayStation";"Gute Zeiten Schlechte Zeiten: Vol. 3";NA;"Software 2000";"Software 2000";1;0;0
"BandaiWonderSwan";"Hanafuda Shiyouyo";NA;"Success";"Success";0;0;1
"NintendoGameBoyColor";"Harley Davidson: Race Across America";NA;"Infogrames";"Unknown";0;1;0
"BandaiWonderSwan";"Hataraku Chocobo";NA;"Squaresoft";"Squaresoft";0;0;1
"NintendoGameBoyColor";"Heroes of Might & Magic 2";NA;"3DO";"Unknown";0;1;0
"SegaDreamcast";"Hidden & Dangerous";NA;"Talonsoft";"Illusion Softworks";1;1;0
"NintendoGameBoyColor";"Hot Wheels: Stunt Track Driver";NA;"Mattel Media";"Lucky Chicken Games";1;1;0
"NintendoGameBoyColor";"Hoyle Card Games";NA;"Sierra";"Unknown";0;1;0
"SonyPlayStation";"Hugo 2";NA;"ITE Media";"ITE Media";1;0;0
"SonyPlayStation";"Hugo: The Quest For the Sunstones";NA;"ITE Media";"ITE Media";1;0;0
"BandaiWonderSwan";"Hunter x Hunter: Ichi o Tsugo Mono";NA;"Bandai";"Access";0;0;1
"AtariJaguar";"Hyper Force";NA;"Songbird Productions";"Visual Impact";1;1;0
"SonyPlayStation";"In Cold Blood";NA;"Sony";"Revolution Software";1;1;0
"SonyPlayStation";"Incredible Crisis";NA;"Titus";"Tokuma Shoten";1;1;0
"SonyPlayStation";"Infestation";NA;"Ubi Soft";"Frontier";1;0;0
"SonyPlayStation";"International Cricket Captain 2000";NA;"Empire Interactive";"Empire Interactive";1;0;0
"SonyPlayStation";"International Superstar Soccer";NA;"Konami";"Konami";1;1;0
"SonyPlayStation";"Iron Soldier 3";NA;"Telegames";"Eclipse";1;1;0
"SonyPlayStation";"ISS Pro Evolution";NA;"Konami";"Konami";1;1;0
"BandaiWonderSwan";"Itou Jun ni Uzumaki Noroi Simulation";NA;"Omega Micott";"Omega Micott";0;0;1
"SonyPlayStation";"Jackie Chan: Stuntmaster";NA;"Sony";"Radical";1;1;0
"SonyPlayStation";"Jeremy McGrath Supercross 2000";NA;"Acclaim";"Acclaim";1;1;0
"SegaDreamcast";"Jet Set Radio";NA;"Sega";"Smilebit";1;1;0
"NintendoGameBoyColor";"Jim Henson's Muppets";NA;"Take 2 Interactive";"Tarantula Studios";1;1;0
"SonyPlayStation";"JoJo's Bizarre Adventure";NA;"Capcom";"Capcom";1;1;0
"SonyPlayStation";"The Jungle Book (Walt Disney's): Groove Party";NA;"Sony";"Unknown";1;1;0
"SonyPlayStation";"K-1 Grand Prix";NA;"EON";"EON";1;1;0
"SegaDreamcast";"Kao the Kangaroo";NA;"Titus";"X-Ray";1;1;0
"SonyPlayStation";"King of Bowling 2";NA;"Midas Games";"Coconuts";1;0;0
"SNKNeoGeo";"The King of Fighters 2000";NA;"SNK";"SNK";0;1;0
"NintendoGameBoyColor";"Konami GB Collection Vol. 3";NA;"Konami";"Konami";1;0;0
"SonyPlayStation";"Koudelka";NA;"Infogrames";"Sacnoth";1;1;0
"SonyPlayStation";"The Land Before Time: Return to the Great Valley";NA;"TDK";"Realtime Associates";1;1;0
"SonyPlayStation";"Landmaker";NA;"EON";"Taito";1;1;0
"BandaiWonderSwan";"Langrisser Millenium WS: The Last Century";NA;"Bandai";"Masaya";0;0;1
"SNKNeoGeoPocketColor";"Last Blade: Beyond the Destiny";NA;"SNK";"SNK";1;0;0
"SegaDreamcast";"Le Mans 24 Hours: Ultimate Endurance Challenge";NA;"Infogrames";"Melbourne House";1;1;0
"SonyPlayStation";"Le Mans 24 Hours";NA;"Infogrames";"Eutechnyx";1;1;0
"SonyPlayStation";"Legend of Legaia";NA;"Sony";"Sony";1;1;0
"SonyPlayStation";"LEGO Rock Raiders";NA;"Lego Media";"Data Design Interactive";1;1;0
"NintendoGameBoyColor";"Lil Monster";NA;"Agetec";"Unknown";0;1;0
"NintendoGameBoyColor";"Little Nicky";NA;"Ubisoft";"Unknown";0;1;0
"SonyPlayStation";"London Racer";NA;"Davilex";"Davilex";1;0;0
"SegaDreamcast";"Looney Tunes Space Race";NA;"Infogrames";"Infogrames";1;1;0
"BandaiWonderSwan";"Macross: True Love Song";NA;"Lay-Up";"Lay-Up";0;0;1
"NintendoGameBoyColor";"Madden NFL 2001";NA;"Electronic Arts";"Unknown";0;1;0
"SegaDreamcast";"Maken X";NA;"Sega";"Atlus";1;1;0
"SegaDreamcast";"Marvel vs. Capcom 2: New Age of Heroes";NA;"Virgin Interactive Entertainment";"Capcom";1;1;0
"SonyPlayStation";"Marvel vs. Capcom: Clash of Super Heroes";NA;"Capcom";"Capcom";1;1;0
"SegaDreamcast";"MDK 2";NA;"Interplay Entertainment";"BioWare";1;1;0
"SonyPlayStation";"Medal of Honor: Underground";NA;"EA Games";"Unknown";1;1;0
"SonyPlayStation";"MediEvil 2";NA;"Sony";"Sony";1;1;0
"BandaiWonderSwan";"Meitantei Conan: Nishi no Meitantei Saidai no Kiki!?";NA;"Bandai";"Tomcat System";0;0;1
"BandaiWonderSwan";"Meta Communication Therapy: Nee Kiite!";NA;"Media Entertainment";"Yoshidayama Workshop";0;0;1
"SNKNeoGeoPocketColor";"Metal Slug 2nd Mission";NA;"SNK";"SNK";1;1;0
"SNKNeoGeo";"Metal Slug 3";NA;"SNK";"SNK";1;1;0
"SegaDreamcast";"Metropolis Street Racer";NA;"Sega";"Bizarre Creations";1;1;0
"SonyPlayStation";"Michelin Rally Masters: Race of Champions";NA;"Infogrames";"Digital Illusions";1;1;0
"SonyPlayStation";"Micro Maniacs";NA;"Codemasters";"Codemasters";1;1;0
"SonyPlayStation";"Midnight in Vegas";NA;"3DO";"3DO";1;1;0
"SegaDreamcast";"Midway's Greatest Arcade Hits: Volume 1";NA;"Midway Games";"Digital Eclipse Software";1;1;0
"SonyPlayStation";"Mike Tyson Boxing";NA;"Codemasters";"Codemasters";1;1;0
"SonyPlayStation";"Mille Miglia";NA;"SCi";"Kung Fu";1;0;0
"SonyPlayStation";"The Misadventures of Tron Bonne";NA;"Eidos";"Capcom";1;1;0
"SonyPlayStation";"The Mission";NA;"Microids";"Microids";1;0;0
"BandaiWonderSwan";"Moero!! Pro Yakyuu Rookies";NA;"Jaleco";"TOSE";0;0;1
"SegaDreamcast";"MoHo";NA;"Take 2 Interactive";"Lost Toys";1;1;0
"SonyPlayStation";"Monster Rancher";NA;"Sony";"Tecmo";1;1;0
"NintendoGameBoyColor";"Monster Rancher Battle Card GB";NA;"Tecmo";"Unknown";0;1;0
"NintendoGameBoyColor";"Monster Rancher Explorer";NA;"Tecmo";"Unknown";0;1;0
"SonyPlayStation";"Moorhuhn 2: Die Jagd Geht Weiter";NA;"Ravensburger";"Similis";1;0;0
"SonyPlayStation";"Mortal Kombat: Special Forces";NA;"Midway";"Midway";1;1;0
"SonyPlayStation";"Moses: Prince of Egypt";NA;"Midas Games";"TRS";1;0;0
"SonyPlayStation";"Moto Racer: World Tour";NA;"Infogrames";"Delphine";1;1;0
"SonyPlayStation";"Mr. Driller";NA;"Sony";"Namco";1;1;1
"SonyPlayStation";"Ms. Pac-Man: Maze Madness";NA;"Sony";"Namco";1;1;0
"SonyPlayStation";"MTV Sports: Pure Ride";NA;"THQ";"THQ";1;1;0
"SonyPlayStation";"MTV Sports: Skateboarding featuring Andy Macdonald";NA;"THQ";"THQ";1;1;0
"SonyPlayStation";"The Mummy";NA;"Konami";"Rebellion";1;1;0
"SonyPlayStation";"Muppet Monster Adventure";NA;"Sony";"Magenta";1;1;0
"SonyPlayStation";"Muppet RaceMania";NA;"Sony";"Traveller's Tales";1;1;0
"SonyPlayStation";"N.Gen Racing";NA;"Infogrames";"Curly Monsters";1;1;0
"NintendoGameBoyColor";"NASCAR HEAT";NA;"Majesco";"Unknown";0;1;0
"NintendoGameBoyColor";"NASCAR Racers";NA;"Majesco";"Unknown";0;1;0
"SegaDreamcast";"NBA 2K";NA;"Sega";"Visual Concepts";1;1;0
"SonyPlayStation";"NBA in the Zone 2000";NA;"Konami";"Konami";1;1;0
"NintendoGameBoyColor";"NBA Showtime: NBA on NBC";NA;"Midway";"Unknown";0;1;0
"SonyPlayStation";"Need For Speed: Porsche 2000";NA;"Electronic Arts";"Electronic Arts";1;1;0
"SNKNeoGeoPocketColor";"Neo Baccarat";NA;"SNK";"DYNA";1;1;0
"SonyPlayStation";"NFL Blitz 2000";NA;"Midway";"Midway";1;1;0
"NintendoGameBoyColor";"NFL Blitz 2001";NA;"Midway";"Unknown";0;1;0
"SegaDreamcast";"NHL 2K";NA;"Sega";"Black Box Games";1;1;0
"SonyPlayStation";"NHL Blades of Steel 2000";NA;"Konami";"Konami";1;1;0
"NintendoGameBoyColor";"NHL Blades of Steel 2000";NA;"Konami";"Unknown";0;1;0
"SonyPlayStation";"NHL FaceOff 2000";NA;"Sony";"Solworks";1;1;0
"SonyPlayStation";"NHL: Rock the Rink";NA;"Electronic Arts";"Electronic Arts";1;1;0
"SonyPlayStation";"Nice Cats";NA;"Midas Games";"TRS";1;0;0
"NintendoGameBoyColor";"Nicktoons Racing";NA;"Majesco";"Unknown";0;1;0
"SonyPlayStation";"Nightmare Creatures II";NA;"Konami";"Kalisto";1;1;0
"SonyPlayStation";"Noddy's Magic Adventure";NA;"BBC Games";"Minds Eye";1;0;0
"SegaDreamcast";"The Nomad Soul";NA;"Eidos Interactive";"Quantic Dream";1;1;0
"BandaiWonderSwan";"Ochan no Oekaki Logic";NA;"Sunsoft";"Santaclaus";0;0;1
"NintendoGameBoyColor";"Oddworld Adventures 2";NA;"Infogrames";"Saffire";1;1;0
"SonyPlayStation";"Pac-Man World";NA;"Sony";"Namco";1;1;0
"SonyPlayStation";"Parasite Eve II";NA;"Squaresoft";"Squaresoft";1;1;0
"SNKNeoGeoPocketColor";"Picture Puzzle";NA;"SNK";"Sucess";1;1;0
"SonyPlayStation";"Pinball Power";NA;"Midas Games";"Little Wing";1;0;0
"SegaDreamcast";"Planet Ring";NA;"Sega";"Sega";1;0;0
"SegaDreamcast";"Plasma Sword: Nightmare of Bilstein";NA;"Virgin Interactive Entertainment";"Capcom";1;1;0
"SonyPlayStation";"Player Manager 2000";NA;"3DO";"Anco";1;0;0
"BandaiWonderSwan";"Pocket Fighter";NA;"Bandai";"Capcom, Soft Machine";0;0;1
"SNKNeoGeoPocketColor";"Pocket Reversi";NA;"SNK";"Sucess";1;0;0
"SegaDreamcast";"POD 2: Multiplayer Online";NA;"Ubi Soft Entertainment";"Ubi Soft Romania";1;1;0
"NintendoGameBoyColor";"Pokémon Trading Card Game";NA;"Nintendo";"Game Freak, Creatures";1;1;0
"SonyPlayStation";"Pool Academy";NA;"Ubi Soft";"ASK";1;0;0
"SonyPlayStation";"Power Rangers (Saban's): Lightspeed Rescue";NA;"THQ";"Climax";1;1;0
"SegaDreamcast";"Power Stone 2";NA;"Eidos Interactive";"Capcom";1;1;0
"SonyPlayStation";"Premier Manager 2000";NA;"Infogrames";"Unknown";1;0;0
"NintendoGameBoyColor";"Pro Darts";NA;"Vatical Entertainment";"Unknown";0;1;0
"SonyPlayStation";"Pro Pinball: Big Race USA";NA;"Empire Interactive";"Cunning Developments";1;1;0
"SonyPlayStation";"PuchiCarat";NA;"EON";"Taito";1;0;0
"SNKNeoGeoPocketColor";"Puyo Pop";NA;"SNK";"Sega";1;1;1
"SonyPlayStation";"Q*Bert";NA;"Atari";"Artech";1;1;0
"SegaDreamcast";"Quake III: Arena";NA;"Sega";"Raster Productions";1;1;0
"NintendoGameBoyColor";"Quest: Brian's Journey";NA;"Sunsoft";"Unknown";0;1;0
"NintendoGameBoyColor";"Racin' Ratz";NA;"Mattel";"Unknown";0;1;0
"SegaDreamcast";"Railroad Tycoon II";NA;"Take 2 Interactive, Gathering of Developers";"PopTop Software, Tremor Entertainment";1;1;0
"BandaiWonderSwan";"Rainbow Islands: Putty's Party";NA;"Megahouse";"Taito, DigitalWare";0;0;1
"SonyPlayStation";"Rally Championship";NA;"Electronic Arts";"HotGen";1;1;0
"SonyPlayStation";"Rampage Through Time";NA;"Midway";"Avalanche";1;1;0
"SonyPlayStation";"Raycrisis";NA;"JVC";"Taito";1;1;0
"SonyPlayStation";"Rayman Junior: Anfänger";NA;"Ubi Soft";"Aqua Pacific";1;0;0
